age,division_name,department_name,class_name,clothing_id,title,review_text,alike_feedback_count,rating,recommend_index ,date,deparment,sentiment,emotions,summary
50,General Petite,Tops,Knits,866,Wanted to love this!,"I was excited to see this top, ordered it and was disappointed. it was too tight across the chest and had too much fabric around the bottom. i tried this on 3 times hoping for i had been wrong in previous assessments- no luck.",1,2,0,2022-12-27 10:54:32.727272727,Product,positive,"cute, pretty, good, fit","waist is a little big, overall pretty good fit"
31,General,Tops,Knits,863,,I love this shirt. i have it in red. i found the fit tts and looks great casually with a scarf or dressed up with a nice necklace. you can't go wrong with a cute shirt that is soft. i like the length goes just past my bottom in the back but not overwhelming.,0,5,1,2022-12-27 14:10:54.545454545,Product,positive,"surprised, cute, fitting, sexy, comfy","cute, fitted dress, can be dressed up for work"
35,General Petite,Dresses,Dresses,1095,Worth the required piece of fashion tape!,"Just too much cuteness! the print is amazing, the bow is darling, and the crisp structure keeps it from being too precious. looks amazing on my hourglass shape! runs a bit small--had to size up a bit and felt more comfortable once i put a piece of fashion tape in a spot that gapped a little. definitely worth the splurge!",0,5,1,2022-12-27 17:27:16.363636363,,,,
37,Initmates,Intimate,Lounge,623,Cute and comfy,"Flattering fit and design, but the material is thin and they are semi-sheer. great for lounging and the beach! very comfy!",1,4,1,2022-12-27 20:43:38.181818182,Product,negative,"warm, big, huge, ginormous, kept","dress is warm but too big, kept the extra small."
43,General Petite,Tops,Blouses,829,Cute and professional look,Purchased this top in navy blue. it is versatile. appropriate for the office and to go out. i specifically like the look with white jeans. it looks put together. the quality is good and there are several nice detsils in the design. highly recomnend it.,0,5,1,2022-12-28 00:00:00.000000000,Product,positive,"loved, feel, great","material, feel, run large, loungewear, top, skinny jeans, leggings"
38,General Petite,Tops,Sweaters,927,Pretty and soft,I'm very happy with this sweater--it's very soft to the touch and comfortable to wear. i have the pink version and find the shimmer on the waist and arms to be a nice touch. the only concern i have for this is that it feels like it stretches out a bit easily. by the end of the day the arms feel a bit baggy.,2,4,1,2022-12-28 03:16:21.818181818,Product,positive,"like, love, pretty","light, airy, flowy, pretty"
49,General,Dresses,Dresses,1078,"Weird, unflattering cut","I wanted to love this dress so much so that i ignored earlier reviews and purchased it in two sizes to see if i could make it work. the fabric is gorgeous, but the fit was very unflattering. it's too large on top and hangs awkwardly in both sizes. i considered tailoring to make it work but with this pattern i felt like that would be a compromise. in the end i returned both sizes ast the fabric couldn't compensate for the very unflattering fit.",0,2,0,2022-12-28 06:32:43.636363636,Product,positive,"beautiful, amazing, perfect, better, added bonus, recommend","amazing dress, beautiful colors, perfect for fall"
39,General Petite,Tops,Knits,863,"Great product, not so great fabric","I love this brand, i literally live in their tops.. this one is a bit of a disappointment. it is made out of fabric that feels cheap, reminding me of a tissue tee instead of the normal thicker quality of all their other products. it's very thin, and see through. unless wearing a camisole/slip underneath, you have to have the perfect bra and pants situation going on underneath- no muffin tops or back fat!!i got the black, and am keeping it only because i love the design, need a black top desperat",10,2,0,2022-12-28 09:49:05.454545454,Product,positive,"beautiful, flattering, well-fitted, perfect, plan","beautiful detail, flattering, well-fitted, perfect for a wedding."
28,General,Tops,Blouses,829,Good quality but ok fit,"High quality top, but material is not very soft-- may soften in the wash. fit is okay.",0,4,1,2022-12-28 13:05:27.272727272,Product,positive,"happy, satisfied","new favorite top, looks and fits as described"
44,General Petite,Bottoms,Pants,1042,Short in the stride,"Super soft fabric, however very short in the stride. i ordered an xl, normally wear 12/14.  i had to return it.",0,2,0,2022-12-28 16:21:49.090909091,Product,positive,"satisfied, impressed, relieved, content, happy","good quality leggings, not see-through, nice ankle detail"
42,General,Bottoms,Shorts,282,,"I ordered these in white and sized down from my normal 28 to 27 based on reviews and they are too small. i've seen with other pants/shorts that sizing can be off with different colors, so i'm guessing it's the same case here. i'll try ordering again in my usual 28 and hope that they will be a good fit. otherwise, nice shorts for the price.",1,4,1,2022-12-28 19:38:10.909090909,Product,positive,"wonderful, nicely, popular, understood, high rating","fits nicely, popular tee, high rating"
36,General Petite,Dresses,Dresses,1095,Could be great-on someone else!,"I love all whimsical prints and shirtdresses and wanted so badly for this to work!  i'm an athletic person with more of a pear shape so a-lines really work for me.  i got my usual size 2 in this dress, and while i felt like the waist was true to size, the top gapped so badly (i'm a 32b) that i had to return the dress.  a tailor probably could have done something to it, but i decided i did not want to mess with the extra expense.  too bad, because the fabric is a lovely weight, the length was per",2,3,1,2022-12-28 22:54:32.727272727,Product,positive,"love, sweet, beautiful, perfect, little","sweet and beautiful top, perfect for dressing up"
38,General Petite,Bottoms,Pants,1060,,"I love, love this wide leg pants! they feel beautiful on and fit like a glove. i do think they run a bit small in the waist, because they were a bit too tight in my regular size. typically, cloths are a little too large in the waist on me (i have a curvy/athletic figure). as other reviewers stated, they pants are long, but they are great length for wedges. otherwise, i would recommend having the length tailored.",0,4,1,2022-12-29 02:10:54.545454545,Product,positive,"love, issue, shorter, rubs","well-made top, shorter length, neckline rubbing"
38,General,Tops,Knits,864,Beautiful; blue looser than black.,"I bought this blouse in black in december of 2015. like other reviewers noted, it has a bit of an odd fit with the lace being a bit constrictive across the bust and raising arms. it wasn't a deal breaker because i loved the look of the blouse. however, i just purchased this blouse in the new color blue in july of 2016 and i'm happy to say the blue color is looser and i have no problems with the lace being constrictive around the bust or arms. 
-
the blue blouse i just purchased is definitely l",2,5,1,2022-12-29 05:27:16.363636363,Product,positive,"fan, great, true, stretch, maintain","true to size, great fit, all day"
43,General,Tops,Blouses,820,Exquisite top!,"Saw this in the store, looked at the price tag and decided to wait for a sale. got it this weekend with the 20% off and love it! (thanks retailer) wore it for my birthday dinner and received a ton of compliments. as someone else noted, it does catch on itself so take care when wearing. also, the slits on the side are semi-high but as my husband noted, this makes it a touch sexy instead of just a tunic. i went with an 8 for this reason(you could also wear a tank underneath). and yes, even on sale,",1,5,1,2022-12-29 08:43:38.181818182,Product,positive,"comfortable, relaxed, perfect, solved, compliments",comfortable and flattering pants for different body types.
43,General,Jackets,Outerwear,1116,For the woman who is vibrant and dynamic,"I bought this for my girlfriend with the hope that my presumptive intuition about her style preferences and the fit itself would prove successful. fortunately she loves it and looks amazing in it!

the colors are vibrant and the unique texture really lends itself toward a clothing item that is special- even for retailer.

recommend it highly!",1,5,1,2022-12-29 12:00:00.000000000,Product,negative,"disappointed, frustrated, dissatisfied, annoyed, irritated","stiff and boxy dress, awkward fit for petite person"
34,General Petite,Dresses,Dresses,1079,Looks like a dream,This dress was a gamble for a nautical them wedding next year. could not be happier. fabric was surprisingly stretchy which made it move like butter. the dress was stunning on and very comfortable which cannot be said for many gowns. i am so glad i took the gamble.,0,5,1,2022-12-29 15:16:21.818181818,Product,positive,"relaxed, soft, fit well, room","soft, relaxed fit jeans, size 25 fits well with room"
26,General,Bottoms,Shorts,542,"Attractive and good quality, but runs large","I love the look and feel of these shorts - typically my issue with any sort of cotton or linen shorts these days is that they're practically made of nothing, but these are comfortable and made of decent fabric. however, they run very large. being 100 lbs and about 5', i typically buy size 0 or xs, but these looked a bit ridiculous on me, with how big they are. i tried shrinking them in the wash, since they're 100% cotton, and that helped some, along with getting rid of the creases from shipping",2,3,1,2022-12-29 18:32:43.636363636,Product,positive,"love, classy, flattering, beautiful, comfy","pants make you look and feel classy, flattering and beautiful outfit"
